REM;Seccion;IdEstablecimiento;PK;IdServicio;Ano;Mes;IdRegion;IdComuna;CodigoPrestacion;Tipo Control;Profesional;Tipo de Caracteristica;Caracteristica;Variable;Cantidad
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010103COL15;16;2023;11;7;7308;1010103;Pre-Concepcional;Matrona/ón;RANGO ETARIO;65 - 69 años;Col15;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010103COL15;16;2023;12;7;7308;1010103;Pre-Concepcional;Matrona/ón;RANGO ETARIO;65 - 69 años;Col15;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010203COL15;16;2023;12;7;7308;1010203;Prenatal;Matrona/ón;RANGO ETARIO;65 - 69 años;Col15;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101110107COL15;16;2023;12;7;7308;1110107;Puérpera con recién nacido hasta 10 días de vida ;Matrona/ón;RANGO ETARIO;65 - 69 años;Col15;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101080040COL15;16;2023;12;7;7308;1080040;Puérpera con recién nacido entre 11 y 28 días ;Matrona/ón;RANGO ETARIO;65 - 69 años;Col15;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010603COL15;16;2023;12;7;7308;1010603;Ginecológico;Matrona/ón;RANGO ETARIO;65 - 69 años;Col15;3.0
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010203COL15;16;2023;11;7;7308;1010203;Prenatal;Matrona/ón;RANGO ETARIO;65 - 69 años;Col15;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101501080COL15;16;2023;11;7;7308;1501080;Post Aborto;Matrona/ón;RANGO ETARIO;65 - 69 años;Col15;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101110107COL15;16;2023;11;7;7308;1110107;Puérpera con recién nacido hasta 10 días de vida ;Matrona/ón;RANGO ETARIO;65 - 69 años;Col15;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010603COL15;16;2023;11;7;7308;1010603;Ginecológico;Matrona/ón;RANGO ETARIO;65 - 69 años;Col15;4.0
REM 01;SECCION A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010403COL15;16;2023;11;7;7308;1010403;Regulacion de Fecundidad;Matrona/on;RANGO ETARIO;65 - 69 A�os;Col15;
REM 01;SECCION A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010403COL15;16;2023;12;7;7308;1010403;Regulacion de Fecundidad;Matrona/on;RANGO ETARIO;65 - 69 A�os;Col15;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010103COL15;16;2023;2;7;7308;1010103;Pre-Concepcional;Matrona/ón;RANGO ETARIO;65 - 69 años;Col15;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010203COL15;16;2023;2;7;7308;1010203;Prenatal;Matrona/ón;RANGO ETARIO;65 - 69 años;Col15;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101110107COL15;16;2023;2;7;7308;1110107;Puérpera con recién nacido hasta 10 días de vida ;Matrona/ón;RANGO ETARIO;65 - 69 años;Col15;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101080040COL15;16;2023;2;7;7308;1080040;Puérpera con recién nacido entre 11 y 28 días ;Matrona/ón;RANGO ETARIO;65 - 69 años;Col15;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010603COL15;16;2023;2;7;7308;1010603;Ginecológico;Matrona/ón;RANGO ETARIO;65 - 69 años;Col15;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010103COL15;16;2023;3;7;7308;1010103;Pre-Concepcional;Matrona/ón;RANGO ETARIO;65 - 69 años;Col15;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010203COL15;16;2023;3;7;7308;1010203;Prenatal;Matrona/ón;RANGO ETARIO;65 - 69 años;Col15;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101110107COL15;16;2023;3;7;7308;1110107;Puérpera con recién nacido hasta 10 días de vida ;Matrona/ón;RANGO ETARIO;65 - 69 años;Col15;
REM 01;SECCION A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010403COL15;16;2023;2;7;7308;1010403;Regulacion de Fecundidad;Matrona/on;RANGO ETARIO;65 - 69 A�os;Col15;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010603COL15;16;2023;6;7;7308;1010603;Ginecológico;Matrona/ón;RANGO ETARIO;65 - 69 años;Col15;3.0
REM 01;SECCION A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010403COL15;16;2023;6;7;7308;1010403;Regulacion de Fecundidad;Matrona/on;RANGO ETARIO;65 - 69 A�os;Col15;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010103COL15;16;2023;4;7;7308;1010103;Pre-Concepcional;Matrona/ón;RANGO ETARIO;65 - 69 años;Col15;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010203COL15;16;2023;4;7;7308;1010203;Prenatal;Matrona/ón;RANGO ETARIO;65 - 69 años;Col15;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101110107COL15;16;2023;4;7;7308;1110107;Puérpera con recién nacido hasta 10 días de vida ;Matrona/ón;RANGO ETARIO;65 - 69 años;Col15;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010603COL15;16;2023;4;7;7308;1010603;Ginecológico;Matrona/ón;RANGO ETARIO;65 - 69 años;Col15;7.0
REM 01;SECCION A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010403COL15;16;2023;4;7;7308;1010403;Regulacion de Fecundidad;Matrona/on;RANGO ETARIO;65 - 69 A�os;Col15;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010103COL15;16;2023;5;7;7308;1010103;Pre-Concepcional;Matrona/ón;RANGO ETARIO;65 - 69 años;Col15;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010203COL15;16;2023;5;7;7308;1010203;Prenatal;Matrona/ón;RANGO ETARIO;65 - 69 años;Col15;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101110107COL15;16;2023;5;7;7308;1110107;Puérpera con recién nacido hasta 10 días de vida ;Matrona/ón;RANGO ETARIO;65 - 69 años;Col15;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010603COL15;16;2023;5;7;7308;1010603;Ginecológico;Matrona/ón;RANGO ETARIO;65 - 69 años;Col15;3.0
REM 01;SECCION A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010403COL15;16;2023;5;7;7308;1010403;Regulacion de Fecundidad;Matrona/on;RANGO ETARIO;65 - 69 A�os;Col15;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101080040COL15;16;2023;3;7;7308;1080040;Puérpera con recién nacido entre 11 y 28 días ;Matrona/ón;RANGO ETARIO;65 - 69 años;Col15;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010603COL15;16;2023;3;7;7308;1010603;Ginecológico;Matrona/ón;RANGO ETARIO;65 - 69 años;Col15;4.0
REM 01;SECCION A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010403COL15;16;2023;3;7;7308;1010403;Regulacion de Fecundidad;Matrona/on;RANGO ETARIO;65 - 69 A�os;Col15;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010103COL15;16;2023;9;7;7308;1010103;Pre-Concepcional;Matrona/ón;RANGO ETARIO;65 - 69 años;Col15;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010203COL15;16;2023;9;7;7308;1010203;Prenatal;Matrona/ón;RANGO ETARIO;65 - 69 años;Col15;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101501080COL15;16;2023;9;7;7308;1501080;Post Aborto;Matrona/ón;RANGO ETARIO;65 - 69 años;Col15;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101110107COL15;16;2023;9;7;7308;1110107;Puérpera con recién nacido hasta 10 días de vida ;Matrona/ón;RANGO ETARIO;65 - 69 años;Col15;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101080040COL15;16;2023;9;7;7308;1080040;Puérpera con recién nacido entre 11 y 28 días ;Matrona/ón;RANGO ETARIO;65 - 69 años;Col15;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010603COL15;16;2023;9;7;7308;1010603;Ginecológico;Matrona/ón;RANGO ETARIO;65 - 69 años;Col15;5.0
REM 01;SECCION A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010403COL15;16;2023;9;7;7308;1010403;Regulacion de Fecundidad;Matrona/on;RANGO ETARIO;65 - 69 A�os;Col15;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010103COL15;16;2023;7;7;7308;1010103;Pre-Concepcional;Matrona/ón;RANGO ETARIO;65 - 69 años;Col15;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010203COL15;16;2023;7;7;7308;1010203;Prenatal;Matrona/ón;RANGO ETARIO;65 - 69 años;Col15;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101110107COL15;16;2023;7;7;7308;1110107;Puérpera con recién nacido hasta 10 días de vida ;Matrona/ón;RANGO ETARIO;65 - 69 años;Col15;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101080040COL15;16;2023;7;7;7308;1080040;Puérpera con recién nacido entre 11 y 28 días ;Matrona/ón;RANGO ETARIO;65 - 69 años;Col15;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010603COL15;16;2023;7;7;7308;1010603;Ginecológico;Matrona/ón;RANGO ETARIO;65 - 69 años;Col15;1.0
REM 01;SECCION A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010403COL15;16;2023;7;7;7308;1010403;Regulacion de Fecundidad;Matrona/on;RANGO ETARIO;65 - 69 A�os;Col15;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010103COL15;16;2023;1;7;7308;1010103;Pre-Concepcional;Matrona/ón;RANGO ETARIO;65 - 69 años;Col15;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010203COL15;16;2023;1;7;7308;1010203;Prenatal;Matrona/ón;RANGO ETARIO;65 - 69 años;Col15;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101501080COL15;16;2023;1;7;7308;1501080;Post Aborto;Matrona/ón;RANGO ETARIO;65 - 69 años;Col15;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101110107COL15;16;2023;1;7;7308;1110107;Puérpera con recién nacido hasta 10 días de vida ;Matrona/ón;RANGO ETARIO;65 - 69 años;Col15;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101080040COL15;16;2023;1;7;7308;1080040;Puérpera con recién nacido entre 11 y 28 días ;Matrona/ón;RANGO ETARIO;65 - 69 años;Col15;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010603COL15;16;2023;1;7;7308;1010603;Ginecológico;Matrona/ón;RANGO ETARIO;65 - 69 años;Col15;6.0
REM 01;SECCION A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010403COL15;16;2023;1;7;7308;1010403;Regulacion de Fecundidad;Matrona/on;RANGO ETARIO;65 - 69 A�os;Col15;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010103COL15;16;2023;6;7;7308;1010103;Pre-Concepcional;Matrona/ón;RANGO ETARIO;65 - 69 años;Col15;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010203COL15;16;2023;6;7;7308;1010203;Prenatal;Matrona/ón;RANGO ETARIO;65 - 69 años;Col15;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101110107COL15;16;2023;6;7;7308;1110107;Puérpera con recién nacido hasta 10 días de vida ;Matrona/ón;RANGO ETARIO;65 - 69 años;Col15;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010103COL16;16;2023;8;7;7308;1010103;Pre-Concepcional;Matrona/ón;RANGO ETARIO;70 - 74 años;Col16;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010203COL16;16;2023;8;7;7308;1010203;Prenatal;Matrona/ón;RANGO ETARIO;70 - 74 años;Col16;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101110107COL16;16;2023;8;7;7308;1110107;Puérpera con recién nacido hasta 10 días de vida ;Matrona/ón;RANGO ETARIO;70 - 74 años;Col16;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010603COL16;16;2023;8;7;7308;1010603;Ginecológico;Matrona/ón;RANGO ETARIO;70 - 74 años;Col16;2.0
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010903COL16;16;2023;8;7;7308;1010903;Climaterio;Matrona/ón;RANGO ETARIO;70 - 74 años;Col16;
REM 01;SECCION A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010403COL16;16;2023;8;7;7308;1010403;Regulacion de Fecundidad;Matrona/on;RANGO ETARIO;70 - 74 A�os;Col16;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010103COL16;16;2023;10;7;7308;1010103;Pre-Concepcional;Matrona/ón;RANGO ETARIO;70 - 74 años;Col16;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010203COL16;16;2023;10;7;7308;1010203;Prenatal;Matrona/ón;RANGO ETARIO;70 - 74 años;Col16;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101110107COL16;16;2023;10;7;7308;1110107;Puérpera con recién nacido hasta 10 días de vida ;Matrona/ón;RANGO ETARIO;70 - 74 años;Col16;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101080040COL16;16;2023;10;7;7308;1080040;Puérpera con recién nacido entre 11 y 28 días ;Matrona/ón;RANGO ETARIO;70 - 74 años;Col16;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010603COL16;16;2023;10;7;7308;1010603;Ginecológico;Matrona/ón;RANGO ETARIO;70 - 74 años;Col16;1.0
REM 01;SECCION A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010403COL16;16;2023;10;7;7308;1010403;Regulacion de Fecundidad;Matrona/on;RANGO ETARIO;70 - 74 A�os;Col16;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010103COL16;16;2023;11;7;7308;1010103;Pre-Concepcional;Matrona/ón;RANGO ETARIO;70 - 74 años;Col16;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010103COL16;16;2023;12;7;7308;1010103;Pre-Concepcional;Matrona/ón;RANGO ETARIO;70 - 74 años;Col16;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010203COL16;16;2023;12;7;7308;1010203;Prenatal;Matrona/ón;RANGO ETARIO;70 - 74 años;Col16;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101110107COL16;16;2023;12;7;7308;1110107;Puérpera con recién nacido hasta 10 días de vida ;Matrona/ón;RANGO ETARIO;70 - 74 años;Col16;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101080040COL16;16;2023;12;7;7308;1080040;Puérpera con recién nacido entre 11 y 28 días ;Matrona/ón;RANGO ETARIO;70 - 74 años;Col16;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010603COL16;16;2023;12;7;7308;1010603;Ginecológico;Matrona/ón;RANGO ETARIO;70 - 74 años;Col16;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010203COL16;16;2023;11;7;7308;1010203;Prenatal;Matrona/ón;RANGO ETARIO;70 - 74 años;Col16;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101501080COL16;16;2023;11;7;7308;1501080;Post Aborto;Matrona/ón;RANGO ETARIO;70 - 74 años;Col16;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101110107COL16;16;2023;11;7;7308;1110107;Puérpera con recién nacido hasta 10 días de vida ;Matrona/ón;RANGO ETARIO;70 - 74 años;Col16;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010603COL16;16;2023;11;7;7308;1010603;Ginecológico;Matrona/ón;RANGO ETARIO;70 - 74 años;Col16;1.0
REM 01;SECCION A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010403COL16;16;2023;11;7;7308;1010403;Regulacion de Fecundidad;Matrona/on;RANGO ETARIO;70 - 74 A�os;Col16;
REM 01;SECCION A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010403COL16;16;2023;12;7;7308;1010403;Regulacion de Fecundidad;Matrona/on;RANGO ETARIO;70 - 74 A�os;Col16;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010103COL16;16;2023;2;7;7308;1010103;Pre-Concepcional;Matrona/ón;RANGO ETARIO;70 - 74 años;Col16;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010203COL16;16;2023;2;7;7308;1010203;Prenatal;Matrona/ón;RANGO ETARIO;70 - 74 años;Col16;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101110107COL16;16;2023;2;7;7308;1110107;Puérpera con recién nacido hasta 10 días de vida ;Matrona/ón;RANGO ETARIO;70 - 74 años;Col16;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101080040COL16;16;2023;2;7;7308;1080040;Puérpera con recién nacido entre 11 y 28 días ;Matrona/ón;RANGO ETARIO;70 - 74 años;Col16;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010603COL16;16;2023;2;7;7308;1010603;Ginecológico;Matrona/ón;RANGO ETARIO;70 - 74 años;Col16;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010103COL16;16;2023;3;7;7308;1010103;Pre-Concepcional;Matrona/ón;RANGO ETARIO;70 - 74 años;Col16;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010203COL16;16;2023;3;7;7308;1010203;Prenatal;Matrona/ón;RANGO ETARIO;70 - 74 años;Col16;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101110107COL16;16;2023;3;7;7308;1110107;Puérpera con recién nacido hasta 10 días de vida ;Matrona/ón;RANGO ETARIO;70 - 74 años;Col16;
REM 01;SECCION A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010403COL16;16;2023;2;7;7308;1010403;Regulacion de Fecundidad;Matrona/on;RANGO ETARIO;70 - 74 A�os;Col16;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010603COL16;16;2023;6;7;7308;1010603;Ginecológico;Matrona/ón;RANGO ETARIO;70 - 74 años;Col16;1.0
REM 01;SECCION A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010403COL16;16;2023;6;7;7308;1010403;Regulacion de Fecundidad;Matrona/on;RANGO ETARIO;70 - 74 A�os;Col16;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010103COL16;16;2023;4;7;7308;1010103;Pre-Concepcional;Matrona/ón;RANGO ETARIO;70 - 74 años;Col16;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010203COL16;16;2023;4;7;7308;1010203;Prenatal;Matrona/ón;RANGO ETARIO;70 - 74 años;Col16;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101110107COL16;16;2023;4;7;7308;1110107;Puérpera con recién nacido hasta 10 días de vida ;Matrona/ón;RANGO ETARIO;70 - 74 años;Col16;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010603COL16;16;2023;4;7;7308;1010603;Ginecológico;Matrona/ón;RANGO ETARIO;70 - 74 años;Col16;1.0
REM 01;SECCION A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010403COL16;16;2023;4;7;7308;1010403;Regulacion de Fecundidad;Matrona/on;RANGO ETARIO;70 - 74 A�os;Col16;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010103COL16;16;2023;5;7;7308;1010103;Pre-Concepcional;Matrona/ón;RANGO ETARIO;70 - 74 años;Col16;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010203COL16;16;2023;5;7;7308;1010203;Prenatal;Matrona/ón;RANGO ETARIO;70 - 74 años;Col16;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101110107COL16;16;2023;5;7;7308;1110107;Puérpera con recién nacido hasta 10 días de vida ;Matrona/ón;RANGO ETARIO;70 - 74 años;Col16;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010603COL16;16;2023;5;7;7308;1010603;Ginecológico;Matrona/ón;RANGO ETARIO;70 - 74 años;Col16;
REM 01;SECCION A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010403COL16;16;2023;5;7;7308;1010403;Regulacion de Fecundidad;Matrona/on;RANGO ETARIO;70 - 74 A�os;Col16;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101080040COL16;16;2023;3;7;7308;1080040;Puérpera con recién nacido entre 11 y 28 días ;Matrona/ón;RANGO ETARIO;70 - 74 años;Col16;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010603COL16;16;2023;3;7;7308;1010603;Ginecológico;Matrona/ón;RANGO ETARIO;70 - 74 años;Col16;
REM 01;SECCION A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010403COL16;16;2023;3;7;7308;1010403;Regulacion de Fecundidad;Matrona/on;RANGO ETARIO;70 - 74 A�os;Col16;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010103COL16;16;2023;9;7;7308;1010103;Pre-Concepcional;Matrona/ón;RANGO ETARIO;70 - 74 años;Col16;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010203COL16;16;2023;9;7;7308;1010203;Prenatal;Matrona/ón;RANGO ETARIO;70 - 74 años;Col16;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101501080COL16;16;2023;9;7;7308;1501080;Post Aborto;Matrona/ón;RANGO ETARIO;70 - 74 años;Col16;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101110107COL16;16;2023;9;7;7308;1110107;Puérpera con recién nacido hasta 10 días de vida ;Matrona/ón;RANGO ETARIO;70 - 74 años;Col16;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101080040COL16;16;2023;9;7;7308;1080040;Puérpera con recién nacido entre 11 y 28 días ;Matrona/ón;RANGO ETARIO;70 - 74 años;Col16;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010603COL16;16;2023;9;7;7308;1010603;Ginecológico;Matrona/ón;RANGO ETARIO;70 - 74 años;Col16;
REM 01;SECCION A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010403COL16;16;2023;9;7;7308;1010403;Regulacion de Fecundidad;Matrona/on;RANGO ETARIO;70 - 74 A�os;Col16;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010103COL16;16;2023;7;7;7308;1010103;Pre-Concepcional;Matrona/ón;RANGO ETARIO;70 - 74 años;Col16;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010203COL16;16;2023;7;7;7308;1010203;Prenatal;Matrona/ón;RANGO ETARIO;70 - 74 años;Col16;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101110107COL16;16;2023;7;7;7308;1110107;Puérpera con recién nacido hasta 10 días de vida ;Matrona/ón;RANGO ETARIO;70 - 74 años;Col16;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101080040COL16;16;2023;7;7;7308;1080040;Puérpera con recién nacido entre 11 y 28 días ;Matrona/ón;RANGO ETARIO;70 - 74 años;Col16;
REM 01;SECCIÓN A: CONTROLES DE SALUD SEXUAL Y REPRODUCTIVA;116101;11610101010603COL16;16;2023;7;7;7308;1010603;Ginecológico;Matrona/ón;RANGO ETARIO;70 - 74 años;Col16;
